"COQ7"	"'Changes in gene activity extend mammalian lifespan'"
"COQ7"	"'Changes in gene activity extend non-mammalian lifespan'"
"COQ7"	"'Changes in gene activity enhance age-related deterioration'"
"COQ7"	"'Changes in gene activity protect against age-related impairment'"
"CACNA1A"	"'Age-related changes in gene expression, methylation or protein activity'"
"LRP2"	"'Age-related changes in gene expression, methylation or protein activity'"
"LRP2"	"'Regulation of genes associated with aging'"
"AIFM1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"UCHL1"	"'Changes in gene activity enhance age-related deterioration'"
"APP"	"'Changes in gene activity enhance age-related deterioration'"
"APP"	"'Age-related changes in gene expression, methylation or protein activity'"
"APOE"	"'Association of genetic variants and gene expression levels with longevity'"
"APOE"	"'Changes in gene activity reduce mammalian lifespan'"
"APOE"	"'Changes in gene activity enhance age-related deterioration'"
"A2M"	"'Age-related changes in gene expression, methylation or protein activity'"
"SNCG"	"'Age-related changes in gene expression, methylation or protein activity'"
"PRDX1"	"'Changes in gene activity reduce mammalian lifespan'"
"PRDX1"	"'Changes in gene activity enhance age-related deterioration'"
"PRDX1"	"'Changes in gene activity extend non-mammalian lifespan'"
"PRDX1"	"'Changes in gene activity reduce non-mammalian lifespan'"
"PRDX1"	"'Changes in gene activity protect against age-related impairment'"
"PON1"	"'Association of genetic variants and gene expression levels with longevity'"
"PON1"	"'Age-related changes in gene expression, methylation or protein activity'"
"PON1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RELA"	"'Age-related changes in gene expression, methylation or protein activity'"
"RELA"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RELA"	"'Regulation of genes associated with aging'"
"RELA"	"'Changes in gene activity enhance age-related deterioration'"
"RELA"	"'Association of genetic variants and gene expression levels with longevity'"
"IL6"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"IL6"	"'Age-related changes in gene expression, methylation or protein activity'"
"IL6"	"'Changes in gene activity protect against age-related impairment'"
"IL6"	"'Association of genetic variants and gene expression levels with longevity'"
"RGN"	"'Age-related changes in gene expression, methylation or protein activity'"
"RGN"	"'Age-related changes in gene expression, methylation or protein activity in non-mammals'"
"RGN"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ATP5PO"	"'Age-related changes in gene expression, methylation or protein activity'"
"ATP5PO"	"'Changes in gene activity extend non-mammalian lifespan'"
"ATP5PO"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ATP5PO"	"'Changes in gene activity reduce non-mammalian lifespan'"
"RAD52"	"'Association of genetic variants and gene expression levels with longevity'"
"RAD52"	"'Regulation of genes associated with aging'"
"RAD52"	"'Changes in gene activity protect against age-related impairment'"
"RAD52"	"'Changes in gene activity enhance age-related deterioration'"
"TOP3B"	"'Changes in gene activity reduce mammalian lifespan'"
"TOP3B"	"'Changes in gene activity enhance age-related deterioration'"
"ERCC1"	"'Association of genetic variants and gene expression levels with longevity'"
"ERCC1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ERCC1"	"'Changes in gene activity reduce mammalian lifespan'"
"ERCC1"	"'Changes in gene activity enhance age-related deterioration'"
"ERCC1"	"'Association of the gene with accelerated aging in humans'"
"ERCC1"	"'Regulation of genes associated with aging'"
"SIRT1"	"'Changes in gene activity extend mammalian lifespan'"
"SIRT1"	"'Changes in gene activity protect against age-related impairment'"
"SIRT1"	"'Regulation of genes associated with aging'"
"SIRT1"	"'Changes in gene activity extend non-mammalian lifespan'"
"SIRT1"	"'Changes in gene activity reduce non-mammalian lifespan'"
"SIRT1"	"'Association of genetic variants and gene expression levels with longevity'"
"SIRT1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"HDAC1"	"'Changes in gene activity extend non-mammalian lifespan'"
"HDAC1"	"'Age-related changes in gene expression, methylation or protein activity'"
"HDAC1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"HDAC1"	"'Regulation of genes associated with aging'"
"HDAC1"	"'Age-related changes in gene expression, methylation or protein activity in non-mammals'"
"HDAC1"	"'Changes in gene activity protect against age-related impairment'"
"HDAC1"	"'Changes in gene activity reduce non-mammalian lifespan'"
"HDAC1"	"'Changes in gene activity enhance age-related deterioration'"
"HSPA9"	"'Changes in gene activity extend non-mammalian lifespan'"
"HSPA9"	"'Changes in gene activity reduce non-mammalian lifespan'"
"GPX1"	"'Age-related changes in gene expression, methylation or protein activity'"
"GPX1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GPX1"	"'Changes in gene activity protect against age-related impairment'"
"GPX1"	"'Changes in gene activity enhance age-related deterioration'"
"GPX1"	"'Association of genetic variants and gene expression levels with longevity'"
"GSR"	"'Changes in gene activity extend non-mammalian lifespan'"
"GSR"	"'Age-related changes in gene expression, methylation or protein activity'"
"GSR"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GSR"	"'Age-related changes in gene expression, methylation or protein activity in non-mammals'"
"GSR"	"'Association of genetic variants and gene expression levels with longevity'"
"GSR"	"'Changes in gene activity reduce non-mammalian lifespan'"
"GSS"	"'Age-related changes in gene expression, methylation or protein activity'"
"GSS"	"'Age-related changes in gene expression, methylation or protein activity in non-mammals'"
"GSS"	"'Association of genetic variants and gene expression levels with longevity'"
"GSTA4"	"'Changes in gene activity extend non-mammalian lifespan'"
"GSTA4"	"'Changes in gene activity extend mammalian lifespan'"
"GSTA4"	"'Age-related changes in gene expression, methylation or protein activity'"
"GSTA4"	"'Changes in gene activity protect against age-related impairment'"
"GSTP1"	"'Age-related changes in gene expression, methylation or protein activity'"
"GSTP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GSTP1"	"'Changes in gene activity extend non-mammalian lifespan'"
"GSTP1"	"'Changes in gene activity reduce non-mammalian lifespan'"
"MT-CO1"	"'Age-related changes in gene expression, methylation or protein activity'"
"MT-CO1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"HSPD1"	"'Age-related changes in gene expression, methylation or protein activity'"
"HSPA1A"	"'Changes in gene activity extend mammalian lifespan'"
"HSPA1A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"HSPA1A"	"'Changes in gene activity protect against age-related impairment'"
"HSPA1A"	"'Association of genetic variants and gene expression levels with longevity'"
"HSPA1B"	"'Changes in gene activity extend mammalian lifespan'"
"HSPA1B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"HSPA1B"	"'Changes in gene activity protect against age-related impairment'"
"PCMT1"	"'Age-related changes in gene expression, methylation or protein activity'"
"PCMT1"	"'Changes in gene activity extend non-mammalian lifespan'"
"PCMT1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PCMT1"	"'Changes in gene activity reduce non-mammalian lifespan'"
"MAPK8"	"'Changes in gene activity enhance age-related deterioration'"
"MAPK8"	"'Age-related changes in gene expression, methylation or protein activity'"
"MAPK8"	"'Changes in gene activity extend non-mammalian lifespan'"
"MAPK8"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MAPK8"	"'Changes in gene activity reduce non-mammalian lifespan'"
"MAPK8"	"'Changes in gene activity protect against age-related impairment'"
"YWHAZ"	"'Association of genetic variants and gene expression levels with longevity'"
"YWHAZ"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PTK2"	"'Association of genetic variants and gene expression levels with longevity'"
"PTK2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"IL7"	"'Age-related changes in gene expression, methylation or protein activity'"
"IL7"	"'Changes in gene activity protect against age-related impairment'"
"MAPK14"	"'Age-related changes in gene expression, methylation or protein activity'"
"MAPK14"	"'Regulation of genes associated with aging'"
"MAPK14"	"'Changes in gene activity protect against age-related impairment'"
"MAPK14"	"'Changes in gene activity enhance age-related deterioration'"
"MAPK14"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MAPK14"	"'Changes in gene activity extend non-mammalian lifespan'"
"MAPK14"	"'Changes in gene activity reduce non-mammalian lifespan'"
"FGFR1"	"'Changes in gene activity enhance age-related deterioration'"
"FGFR1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SP1"	"'Age-related changes in gene expression, methylation or protein activity'"
"SP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SP1"	"'Regulation of genes associated with aging'"
"FLT1"	"'Age-related changes in gene expression, methylation or protein activity'"
"FLT1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FLT1"	"'Regulation of genes associated with aging'"
"FLT1"	"'Changes in gene activity enhance age-related deterioration'"
"FLT1"	"'Association of genetic variants and gene expression levels with longevity'"
"JUN"	"'Age-related changes in gene expression, methylation or protein activity'"
"JUN"	"'Regulation of genes associated with aging'"
"MAPK9"	"'Age-related changes in gene expression, methylation or protein activity in non-mammals'"
"MAPK9"	"'Changes in gene activity enhance age-related deterioration'"
"MAPK9"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MAPK9"	"'Association of genetic variants and gene expression levels with longevity'"
"MAPK9"	"'Changes in gene activity extend non-mammalian lifespan'"
"MAPK9"	"'Changes in gene activity reduce non-mammalian lifespan'"
"MAPK3"	"'Age-related changes in gene expression, methylation or protein activity'"
"HMGB1"	"'Age-related changes in gene expression, methylation or protein activity'"
